n,replication,seed,experiment,theta1_hat,theta2_hat,theta1_error,theta2_error,sqrt_n_theta1_error,sqrt_n_theta2_error,oracle_se1,oracle_se2,T1,T2,coverage1,coverage2,nuisance_L2,nuisance_mean_error,nuisance_max_abs_error,final_training_loss,Cn1,Cn2,Cn_norm,lhs1,lhs2,minus_Sn1,minus_Sn2,IF_gap1,IF_gap2,IF_gap_norm,convex_theta_check_loss,loss_epoch_1,loss_epoch_100,loss_epoch_250,loss_epoch_500,loss_epoch_1000
1000,15,1020279056,experiment2_fixed_theta_nn,1.0076854014583252,-1.0163086519101496,0.007685401458325192,-0.01630865191014963,0.24303373341087237,-0.5157248560292854,0.10440456038621472,0.09832787512020491,0.07361174099958137,-0.1658599038188556,1.0,1.0,0.5990574216663874,-0.06415879999847462,3.894221650771054,0.4660435231035892,0.17406164047122968,-0.01613709930256511,0.17480806805590088,0.011441944388121836,-0.03490551622684532,0.21093905224434922,0.14629224205327074,-0.19949710785622737,-0.18119775828011606,0.2695027340283185,0.46584746712743097,2.0888233458120538,0.5538211945885394,0.5387522009331426,0.5096143866626859,0.46698415462217596
1000,16,1020280065,experiment2_fixed_theta_nn,0.9392676348790613,-1.0503334853457142,-0.060732365120938714,-0.050333485345714246,-1.9205260147113377,-1.5916845626716465,0.1016487638078077,0.0972520628427142,-0.5974727369608585,-0.5175569944168548,1.0,1.0,0.4976701041358194,0.026465435125309446,2.0519310352322417,0.45583067558572393,-0.06579166573645077,0.016437255434616167,0.06781391189571422,-0.1289043649761163,-0.11743870872966734,-0.3260703637791592,-0.33558780074070027,0.19716599880304292,0.21814909201103294,0.2940466926004094,0.45269652533141086,2.2815276959536064,0.5165895691413036,0.5111934795483872,0.48873004984677765,0.4566283213010063
1000,17,1020281074,experiment2_fixed_theta_nn,1.006210325089683,-1.0713269428680694,0.006210325089683,-0.0713269428680694,0.19638772293487736,-2.2555559799980216,0.0999342928728598,0.09502488762536247,0.06214408398910683,-0.7506132830093659,1.0,1.0,0.5508127738494588,0.0860707218330639,3.241736052234547,0.4847399655993612,0.20706494537234946,0.15088769480085673,0.2562088758110666,0.0028409584317873587,-0.16970731080072565,0.14593907014710178,-0.28145016057782585,-0.14309811171531442,0.1117428497771002,0.18155862428647168,0.4822621312046517,2.23758057905321,0.5522635346508248,0.5423424162570052,0.5255606359921616,0.48354233981621575
1000,18,1020282083,experiment2_fixed_theta_nn,0.9497840349995996,-1.013158662296411,-0.050215965000400375,-0.01315866229641105,-1.5879682430456332,-0.41611343817640606,0.1012876264864007,0.0981359938366356,-0.49577590809813854,-0.1340859941594511,1.0,1.0,0.7002136720877681,0.030582661889108197,5.040142383051048,0.45718255140145436,-0.19062902926334233,-0.10879546043863744,0.21949004307699096,-0.10610082508779603,-0.03226099534688531,-0.7056397547146755,-0.28025426540596937,0.5995389296268795,0.24799327005908406,0.6488047396040986,0.4559981939008437,2.2751828698437366,0.5512328977245153,0.5215532302311534,0.4905905462339996,0.4600041026729136
1000,19,1020283092,experiment2_fixed_theta_nn,1.000891904804693,-1.057975047417083,0.0008919048046929223,-0.05797504741708304,0.028204506388772695,-1.8333319729424418,0.10380939501418229,0.09696317160739824,0.008591754191141096,-0.5979079113853941,1.0,1.0,0.5481657685607287,0.1387801172581712,3.7677930837125713,0.4709851339030613,-0.09387560390457839,0.0025468998249453035,0.09391014698725372,-0.005886093375971126,-0.13302072611945429,-0.08901842860901246,-0.2968313874293093,0.08313233523304134,0.16381066130985503,0.1836978985183848,0.46871610962489574,2.3409293250346663,0.5399027745675065,0.5286452524305896,0.5038420041834714,0.4717937275216792
1000,20,1020284101,experiment2_fixed_theta_nn,0.9396129782088106,-1.0454181766321606,-0.06038702179118938,-0.045418176632160634,-1.9096052997437927,-1.436248853294631,0.10127903592647816,0.10002941344203423,-0.5962440424001106,-0.4540482151130466,1.0,1.0,0.48571572886230896,0.15371730033610992,2.9130293244485967,0.4958920190900851,0.11761413782533442,-0.11317235886187159,0.16322091847173575,-0.13865963867656456,-0.11279653950456507,-0.23783076637144238,-0.15697605114005503,0.09917112769487782,0.04417951163548996,0.10856676202514356,0.49242368243411566,2.3248986111098695,0.5463172947327092,0.5402095384541714,0.5236625747859136,0.49696538819029984
1000,21,1020285110,experiment2_fixed_theta_nn,1.0111452543769397,-0.9586138103595301,0.011145254376939695,0.04138618964046992,0.3524438893309025,1.3087462293955003,0.10353695834400878,0.10024862585875029,0.10764517864151281,0.4128354806457179,1.0,1.0,0.5269519828670773,-0.14515355885688797,2.908736985330121,0.47873091199562257,-0.09426822538043948,0.11853253986394738,0.15144788319080466,0.030524874872435624,0.09148178906285964,-0.2247427111475076,-0.03865217437947158,0.2552675860199432,0.13013396344233122,0.28652467417948335,0.4775776204775506,2.282847925708916,0.5478045952700378,0.5348447864236843,0.5196083477887102,0.48155124871672444
1000,22,1020286119,experiment2_fixed_theta_nn,1.0997117525169111,-1.0877183199531248,0.09971175251691111,-0.08771831995312485,3.153162474404662,-2.773896835752689,0.09918895522035112,0.09628164210288917,1.0052707208720828,-0.9110596582823823,1.0,1.0,0.4066292682404076,0.099214820881265,1.7060621701789962,0.5151825032434872,0.020442243424846306,0.08265014133652605,0.08514065526637908,0.20061181968578023,-0.18334526893117178,0.4954708177183564,0.23557394725598949,-0.29485899803257615,-0.41891921618716127,0.5122842359585549,0.5136121009622645,2.291898536662176,0.553318109520866,0.5453763392599446,0.5282093775013422,0.5173535815590101
1000,23,1020287128,experiment2_fixed_theta_nn,0.9394132553612162,-1.03953851247803,-0.060586744638783774,-0.039538512478030086,-1.9159210907355224,-1.2503175472556325,0.1037897428637207,0.10044482297622721,-0.5837450114732063,-0.39363414964042365,1.0,1.0,0.6378569462287592,0.09173896393288597,3.5683185952373035,0.46077413916990384,0.1133036617500718,0.15486256868119966,0.19188573408284934,-0.12395937514653041,-0.08874535292511515,-0.1211920080840794,0.3182529113755944,-0.0027673670624510094,-0.40699826430070957,0.4070076724881837,0.45817433104862265,2.202164415211769,0.550576021674279,0.5257852350347393,0.5026666013964812,0.4659676272153871
1000,24,1020288137,experiment2_fixed_theta_nn,0.9602347368113204,-1.0649410674575481,-0.03976526318867957,-0.06494106745754813,-1.2574880343227741,-2.0536168684849216,0.10477210431898946,0.0998997750963977,-0.37954056041110074,-0.6500621987875711,1.0,1.0,0.5805524181296213,0.04145110317020533,3.162269662118014,0.47185705435388225,-0.113897404359819,0.12758764215678994,0.17102989548916062,-0.10281094508645551,-0.15780168850584236,-0.4830894728630015,0.0761599384616744,0.380278527776546,-0.23396162696751677,0.44648605978371236,0.4683834153855182,2.2447208126069227,0.536288172470041,0.5139425431830352,0.4934333651415996,0.47390594391244667
1000,25,1020289146,experiment2_fixed_theta_nn,0.9753909803356815,-1.0247172663645183,-0.0246090196643185,-0.02471726636451832,-0.7782055312311874,-0.7816285924494758,0.10516562570790233,0.10107985858489427,-0.2340025031816963,-0.24453206316824186,1.0,1.0,0.6199917078344314,0.04562717855755508,3.1760373117758154,0.43997705539726106,0.004998103106202747,-0.15333295396132535,0.15341439243162994,-0.05323307264072841,-0.0574266395319396,-0.03342346825472929,-0.11340499040978495,-0.019809604385999116,0.055978350877845355,0.059380099300464,0.43879519845528697,2.3036610984308457,0.5423009758375437,0.5145772721597557,0.4773768313861738,0.44063977711398683
1000,26,1020290155,experiment2_fixed_theta_nn,0.9472697771650245,-1.0128474261914815,-0.052730222834975526,-0.012847426191481492,-1.6674760568674365,-0.40627128835984044,0.10471680928388172,0.10129991803778418,-0.5035507020847693,-0.12682563263959887,1.0,1.0,0.6582951765700152,0.08042758254805646,3.5138877696113804,0.4480975885527078,-0.22346601659674928,0.1845651111176671,0.28982984804104533,-0.106494045090117,-0.036485223674171396,-0.21939852907871535,0.18207532684977717,0.11290448398859834,-0.21856055052394857,0.24600027794712578,0.44693372033110834,2.270226274375613,0.5317720777069829,0.514343476076514,0.484118601809913,0.4490719874781119
1000,27,1020291164,experiment2_fixed_theta_nn,0.9980012157368463,-1.0533324793182708,-0.0019987842631536967,-0.05333247931827079,-0.0632071082286705,-1.6865210790955982,0.09937685158912249,0.10111406497000792,-0.020113177577991193,-0.5274486722899536,1.0,1.0,0.6240328808951628,0.06290900607104831,3.1178221184633537,0.490332581105555,-0.034127366946625166,-0.035002077046248095,0.04888581156389952,-0.011916439869757557,-0.11296965325931757,0.2421095765001198,-0.025880094355863494,-0.25402601636987737,-0.08708955890345407,0.2685401427398656,0.48852616897362416,2.2860309731028763,0.5786767924506654,0.5543321449670262,0.5365386280735708,0.49183256885170407
1000,28,1020292173,experiment2_fixed_theta_nn,1.0080128277251712,-0.9721586255042107,0.008012827725171201,0.027841374495789273,0.25338786110086703,0.8804215659641609,0.10148365552776918,0.09673113320158862,0.07895682988063664,0.28782227163376223,1.0,1.0,0.5727703895050951,0.03749327658783658,3.3132092328342138,0.4278078192545645,-0.04397244348179191,0.12779355673471926,0.13514721206399077,0.023420346758831426,0.06658807216306821,-0.19635436495543254,0.0911854855585112,0.21977471171426397,-0.024597413395442996,0.22114691192696803,0.4269228234820144,2.3651519457978303,0.5111555469392819,0.4948096324256242,0.4741391785868122,0.42950524701968373
1000,29,1020293182,experiment2_fixed_theta_nn,1.087217437785861,-0.9338284108969442,0.087217437785861,0.06617158910305576,2.758057550873537,2.092529379584346,0.10416019880494123,0.09777894493253324,0.8373393943802986,0.6767468103558867,1.0,1.0,0.4650991693885913,-0.16549122163319618,2.724844311353351,0.4842460707681711,0.11222220395554758,-0.02601427876220739,0.11519794164896505,0.1834466832053888,0.16237634642675816,0.29018963893609634,0.0469213091698139,-0.10674295573070755,0.11545503725694425,0.1572384311360622,0.4781280891223155,2.264947047250495,0.5298796971146824,0.5138608939559479,0.5032920709368451,0.4789462146592675
1000,30,1020294191,experiment2_fixed_theta_nn,0.9878779157701184,-1.0569926885737042,-0.012122084229881591,-0.05699268857370421,-0.38333396154833965,-1.8022670586955847,0.09930544287652952,0.09876993108782338,-0.12206867900436705,-0.577024687027755,1.0,1.0,0.6380360372969367,0.018050936373891387,2.6017988680981268,0.44408466765751303,0.03442432925245781,-0.0656203090456843,0.07410168286707623,-0.033864881479674466,-0.12764937268588628,0.07903911488584514,0.047855374498394526,-0.11290399636551961,-0.1755047471842808,0.20868451950138417,0.4409420607202438,2.2959058343651475,0.5379494983053967,0.5100880984431423,0.47277926859972114,0.44293565061753815
1000,31,1020295200,experiment2_fixed_theta_nn,1.0214220961836162,-0.969135349508792,0.021422096183616235,0.030864650491208012,0.6774261619542792,0.9760259473725209,0.10112572776958403,0.09920884751528486,0.21183626220645543,0.31110784233687194,1.0,1.0,0.5532973157882395,-0.09110498231972503,3.137802343097366,0.4607887454663952,-0.06703258968322931,-0.04887541818650553,0.08295887283796699,0.050003721450033504,0.0710665057526242,0.1140744042482342,-0.13658638333245887,-0.06407068279820069,0.20765288908508306,0.21731261983513395,0.45991300057026696,2.0933731880757613,0.5274393885589853,0.5130787670249677,0.48920225923895755,0.4620472636630263
1000,32,1020296209,experiment2_fixed_theta_nn,1.0658132622945695,-0.9526261470791386,0.06581326229456952,0.04737385292086138,2.081198090969191,1.4980927676774247,0.10557910995061782,0.10020687251680072,0.6233549641150805,0.472760517627358,1.0,1.0,0.5703300223945504,-0.1481073700248046,4.309167000573549,0.4758512013161717,0.0045671886949187725,0.025028397602116958,0.025441696073663166,0.13535607229523652,0.11263363934767298,0.11395040704703342,-0.22626611607926286,0.0214056652482031,0.33889975542693584,0.3395750973395356,0.47298881834857875,2.2316882156272104,0.5501037770232567,0.5373970187862691,0.5158306432067682,0.47353537827669184
1000,33,1020297218,experiment2_fixed_theta_nn,0.94465705243012,-1.036515216544805,-0.05534294756988001,-0.03651521654480505,-1.7500976674810145,-1.1547125353584782,0.10342655468559332,0.098817201224264,-0.5350941809684872,-0.3695228775194146,1.0,1.0,0.5370399833900319,0.06794545645860725,2.689435871505874,0.4958138233316571,0.014540642390844155,0.05280429464147834,0.05476973446824872,-0.11960289315821869,-0.09225208967777555,-0.12459496292223583,-0.09946949626143903,0.004992069764017143,0.007217406583663474,0.008775632075396224,0.4937402439519601,2.2695320187208954,0.5652842633512924,0.5427962253720433,0.5265674201586927,0.4966451463901836
1000,34,1020298227,experiment2_fixed_theta_nn,0.9695756117976534,-1.040523747802475,-0.03042438820234661,-0.04052374780247492,-0.9621036313657108,-1.281473423820639,0.10081469307925461,0.09811265369869768,-0.30178525840899734,-0.41303283801621216,1.0,1.0,0.49754379135768434,0.03759448235566895,2.3580976610819997,0.4909618629757307,0.15665082827948826,0.07555313524994382,0.17391882660237223,-0.07057691559463551,-0.09538444652355078,0.04907041666286553,0.07002195655115856,-0.11964733225750104,-0.16540640307470933,0.20414397442601648,0.4897096859866756,2.2484225666951985,0.5479836530631511,0.536436007963267,0.5142977359323291,0.4910868829596849
1000,35,1020299236,experiment2_fixed_theta_nn,1.0009786005540307,-1.1455526029236833,0.0009786005540306508,-0.14555260292368333,0.03094606670239526,-4.602777446049225,0.10415013653219189,0.09822606753335021,0.009396056372217755,-1.4818123801430263,1.0,1.0,0.546539545920145,0.10990576660957979,2.8493404989224027,0.4836564214727814,-0.12913492985307382,-0.1570365470047448,0.20331332273939087,-0.005518051037100547,-0.3246218203062354,-0.28391734748373165,-0.6575145215773931,0.2783992964466311,0.3328927012711577,0.4339628081086989,0.47240444783285895,2.183183857835791,0.5392893105947528,0.5265736235121973,0.5018048756516494,0.47366508020807235
1000,36,1020300245,experiment2_fixed_theta_nn,1.0144355827805995,-0.9423817456202882,0.014435582780599532,0.0576182543797118,0.45649320938601234,1.822049186428615,0.10389087557828512,0.09636639816710874,0.13894947655650333,0.597908145117099,1.0,1.0,0.5212147806136889,-0.0779557971932197,2.5334870421944284,0.4609984007394446,-0.23684893010511762,0.013819325737930977,0.23725174278767677,0.04272682749054217,0.1384599795243314,-0.3483193960607766,0.17009854497809146,0.3910462235513188,-0.031638565453760065,0.39232403415763334,0.4584089000951089,2.242435631525663,0.5320807305655622,0.5115575552296557,0.4993275781685194,0.45927586948426874
1000,37,1020301254,experiment2_fixed_theta_nn,0.9907775348385761,-0.9499975099420948,-0.009222465161423887,0.05000249005790525,-0.2916399555165192,1.5812175726290525,0.10175578437392473,0.09957598647388057,-0.09063332584154475,0.5021541018930425,1.0,1.0,0.5167835074301265,-0.03955755856963917,3.3511925073899995,0.48734001799861837,-0.0009768066067262747,-0.035753380681441356,0.035766721701869855,-0.014042585269988256,0.10777229126607425,-0.07849318104199317,0.38006044702716557,0.06445059577200492,-0.27228815576109133,0.2798119351692181,0.4864307874994546,2.3912794485222895,0.5490255556108898,0.5363146755564547,0.5195695647170234,0.4897079527683462
1000,38,1020302263,experiment2_fixed_theta_nn,0.9494493807367392,-0.9643712668565761,-0.050550619263260765,0.03562873314342385,-1.5985509400388684,1.1266794687954995,0.10282731840196066,0.09965430843390374,-0.4916069002758015,0.3575232591880842,1.0,1.0,0.4732105764048244,-0.0020455621797861655,2.991690586020365,0.5026028499732611,-0.07790648061183056,-0.049401665481268925,0.09224935920452092,-0.09632486324284555,0.06724116395833295,-0.3155272969343561,0.023452110188916027,0.21920243369151055,0.04378905376941692,0.22353341621847495,0.5023846280314134,2.2167260867298,0.5634698052106725,0.5542363789611285,0.544894896579194,0.5089409271088642
1000,39,1020303272,experiment2_fixed_theta_nn,1.0471586270146986,-0.9586612541013156,0.04715862701469864,0.04133874589868436,1.4912867269279453,1.3072459265478675,0.09912246845360856,0.09827746736138752,0.47576122498169915,0.4206329996953711,1.0,1.0,0.5962694019715861,-0.025568654713547297,6.327456903907294,0.5043019557097858,-0.017590001701504213,-0.1209327898284205,0.12220535101027225,0.10350734297205655,0.09236739072333079,0.19093985069127306,-0.06782824395786746,-0.08743250771921651,0.16019563468119824,0.18250228704589647,0.5024328852049937,2.266985992326968,0.5686952085990428,0.5601747439526571,0.542797727721978,0.5009163609227647
1000,40,1020304281,experiment2_fixed_theta_nn,0.95858710855263,-0.9693320311489232,-0.04141289144737004,0.03066796885107681,-1.309590614669964,0.9698063278049991,0.10367578441894107,0.0971184691304399,-0.39944613565715253,0.3157789566255069,1.0,1.0,0.5791450752057282,-0.02325925668491703,3.1509762666693577,0.45497093176202363,-0.0564285869776078,-0.09452020423632995,0.11008294344341894,-0.08173967098430913,0.06839568648548278,-0.2461006476721922,0.09972068613328257,0.16436097668788308,-0.03132499964779979,0.16731941387875318,0.4546796748573939,2.0943782875668635,0.5342217213131127,0.5239293518592135,0.5087524176284731,0.45645819088695866
1000,41,1020305290,experiment2_fixed_theta_nn,1.0200222784888964,-0.9349690596048675,0.020022278488896372,0.06503094039513246,0.6331600397110689,2.056458900312688,0.10454649490306725,0.09691299771512449,0.19151554059713335,0.6710239279388586,1.0,1.0,0.6076679410106136,-0.08217867531653118,3.972434060075906,0.5076917818643558,-0.028331462356066994,0.04327146626827233,0.05172128722527574,0.05062509926096583,0.1532428848490023,-0.014687624938590056,-0.021371432657865407,0.06531272419955589,0.1746143175068677,0.18642937488699696,0.5042001529232453,2.209885498133313,0.5868635072996555,0.5731413683110346,0.5530114417056793,0.5064230492503045
1000,42,1020306299,experiment2_fixed_theta_nn,0.9607327972768008,-1.0431837677800349,-0.03926720272319917,-0.043183767780034854,-1.2417379794887569,-1.3655906413270327,0.10372859492734035,0.10220901824850222,-0.378557164017357,-0.4225044768069443,1.0,1.0,0.636909037767552,0.07244155379327209,2.690760269973203,0.4397607913267224,0.03588364000696813,0.06804289241131156,0.07692509881597166,-0.0836488828246557,-0.09365184028749962,0.06690515038544484,-0.11253751450209204,-0.15055403321010052,0.01888567421459242,0.15173393030686239,0.43756107263715305,2.245542458414023,0.5377132625322535,0.5197046467462674,0.48369374818976096,0.4460905473835592
